Date_Time,Work_Volume,Schedule_Adherence_Percent,Event_Scheduling_Needed,Average_Handling_Time_sec,Latency_sec,Utilization_Rate_Percent,Shrinkage_Rate_Percent,Attendance_Rate_Percent,Overstaffing_Indicator,Understaffing_Indicator,Service_Level_Compliance_Percent
2023-01-10 03:20:11.900654,19,94.5,0,195,26,94.0,13.27,86.09,0,1,83.28
2023-01-10 03:21:11.900654,15,98.06,0,198,28,82.52,17.85,87.84,1,0,78.61
2023-01-10 03:22:11.900654,16,98.01,0,169,31,75.18,13.15,92.4,0,1,99.0
2023-01-10 03:23:11.900654,9,99.87,0,164,31,83.17,17.08,97.88,1,1,96.22
2023-01-10 03:24:11.900654,4,97.37,0,155,32,72.92,11.62,89.2,0,1,71.6
2023-01-10 03:25:11.900654,23,86.04,0,223,32,68.27,18.8,92.59,0,0,89.79
2023-01-10 03:26:11.900654,23,90.29,0,177,30,84.93,15.37,96.23,0,1,71.75
2023-01-10 03:27:11.900654,11,84.5,1,193,32,70.11,16.52,94.89,0,0,76.97
2023-01-10 03:28:11.900654,16,84.23,0,108,27,63.81,10.07,91.41,0,1,94.23
2023-01-10 03:29:11.900654,21,87.85,1,139,34,90.73,17.28,97.16,1,1,81.44
2023-01-10 03:30:11.900654,22,85.39,0,115,27,85.43,13.37,89.74,0,1,95.92
2023-01-10 03:31:11.900654,21,88.27,1,184,31,81.02,15.87,86.12,0,0,81.55
2023-01-10 03:32:11.900654,13,91.18,0,166,21,93.15,10.07,95.16,0,0,91.96
2023-01-10 03:33:11.900654,11,86.03,0,161,30,79.29,14.92,85.05,1,1,92.09
2023-01-10 03:34:11.900654,11,85.0,0,162,31,72.52,15.51,95.81,1,0,81.35
2023-01-10 03:35:11.900654,15,87.01,0,137,36,86.19,18.13,86.05,0,1,89.04
2023-01-10 03:36:11.900654,13,97.54,0,171,33,77.21,10.07,98.91,1,0,85.82
2023-01-10 03:37:11.900654,10,85.12,1,164,32,93.18,15.32,86.5,1,0,79.18
2023-01-10 03:38:11.900654,13,85.2,0,191,31,63.08,19.61,95.83,1,1,90.19
2023-01-10 03:39:11.900654,9,88.41,1,142,22,67.62,18.6,95.1,1,1,94.96
2023-01-10 03:40:11.900654,11,86.33,0,170,39,63.03,17.51,88.24,1,0,99.51
2023-01-10 03:41:11.900654,14,90.61,0,120,24,62.36,12.07,98.71,0,1,78.8
2023-01-10 03:42:11.900654,14,89.5,0,236,29,77.35,16.34,88.74,0,0,81.4
2023-01-10 03:43:11.900654,16,98.42,0,212,26,89.83,13.73,92.98,1,1,91.69
2023-01-10 03:44:11.900654,11,85.46,1,220,29,64.95,18.37,85.71,1,0,85.67
2023-01-10 03:45:11.900654,14,81.42,0,210,28,74.74,17.4,95.52,0,0,95.35
2023-01-10 03:46:11.900654,22,88.43,0,123,26,74.59,18.79,95.96,1,0,77.26
2023-01-10 03:47:11.900654,15,91.88,0,184,32,61.76,15.03,96.23,1,1,84.37
2023-01-10 03:48:11.900654,13,80.21,0,167,32,60.45,12.18,85.92,0,0,88.71
2023-01-10 03:49:11.900654,20,83.61,0,176,26,85.2,18.1,93.23,1,0,84.35
2023-01-10 03:50:11.900654,14,99.24,0,137,31,78.46,18.41,90.42,0,1,73.44
2023-01-10 03:51:11.900654,23,93.92,1,246,29,91.87,13.06,98.49,1,1,81.8
2023-01-10 03:52:11.900654,14,88.69,1,180,27,68.99,19.42,98.14,1,1,97.92
2023-01-10 03:53:11.900654,15,95.73,0,238,30,76.25,15.1,87.81,0,1,99.69
2023-01-10 03:54:11.900654,14,91.51,1,122,20,65.85,17.25,95.77,0,0,91.7
2023-01-10 03:55:11.900654,19,98.0,0,188,36,80.87,11.57,85.89,1,0,98.55
2023-01-10 03:56:11.900654,14,92.1,1,193,23,83.62,14.11,99.19,0,0,84.03
2023-01-10 03:57:11.900654,22,91.08,0,128,30,82.01,11.27,85.43,1,1,93.97
2023-01-10 03:58:11.900654,9,95.69,0,231,32,92.45,18.98,98.18,0,1,80.22
2023-01-10 03:59:11.900654,16,97.03,1,195,31,64.72,13.43,87.52,0,1,95.51
2023-01-10 04:00:11.900654,14,89.47,0,226,25,88.35,17.2,87.41,1,1,94.93
2023-01-10 04:01:11.900654,19,93.17,0,137,28,74.71,12.92,88.59,0,1,77.35
2023-01-10 04:02:11.900654,13,85.8,0,179,23,68.3,12.45,89.56,0,1,72.92
2023-01-10 04:03:11.900654,14,95.86,0,130,27,69.66,19.52,91.71,0,1,93.19
2023-01-10 04:04:11.900654,11,90.34,0,198,32,86.26,15.72,87.04,1,1,72.76
2023-01-10 04:05:11.900654,17,93.36,0,190,31,78.89,19.77,96.57,1,1,92.71
2023-01-10 04:06:11.900654,7,99.3,0,209,23,89.55,14.64,89.41,1,0,93.31
2023-01-10 04:07:11.900654,16,92.95,0,155,33,60.26,18.96,95.47,0,0,80.3
2023-01-10 04:08:11.900654,11,95.45,0,168,28,92.08,16.76,90.59,1,0,72.13
2023-01-10 04:09:11.900654,10,80.33,0,240,34,87.34,11.92,97.78,0,1,75.61
2023-01-10 04:10:11.900654,12,95.8,0,225,33,85.72,11.53,85.9,1,0,73.08
2023-01-10 04:11:11.900654,13,82.88,0,132,30,69.38,11.0,85.03,1,0,94.6
2023-01-10 04:12:11.900654,17,87.59,0,126,31,87.31,19.63,99.9,0,1,99.31
2023-01-10 04:13:11.900654,12,90.45,0,193,23,72.47,10.78,91.1,0,0,72.31
2023-01-10 04:14:11.900654,7,94.68,0,174,38,61.8,19.61,85.05,0,1,97.76
2023-01-10 04:15:11.900654,12,93.69,0,145,29,80.07,19.52,85.32,1,1,85.47
2023-01-10 04:16:11.900654,17,90.08,0,111,24,72.49,19.94,96.04,1,0,85.67
2023-01-10 04:17:11.900654,12,81.78,0,123,27,75.45,10.29,99.38,0,1,93.18
2023-01-10 04:18:11.900654,16,85.14,0,186,32,67.85,10.09,86.9,1,0,87.78
2023-01-10 04:19:11.900654,15,97.52,0,258,30,78.29,14.08,85.07,0,1,93.86
2023-01-10 04:20:11.900654,13,93.88,0,226,19,72.35,17.18,95.17,0,1,80.6
2023-01-10 04:21:11.900654,18,81.5,0,207,28,65.2,17.01,97.58,0,0,72.75
2023-01-10 04:22:11.900654,10,89.91,0,160,35,83.99,17.04,97.45,0,0,82.75
2023-01-10 04:23:11.900654,22,92.92,0,182,25,65.84,14.55,92.72,1,0,82.65
2023-01-10 04:24:11.900654,20,94.16,0,151,37,60.65,16.0,94.71,0,0,96.51
2023-01-10 04:25:11.900654,16,92.13,0,202,28,73.81,11.28,93.2,0,1,81.87
2023-01-10 04:26:11.900654,20,91.79,0,193,31,86.38,15.22,92.93,1,1,92.51
2023-01-10 04:27:11.900654,16,94.99,1,198,23,69.41,17.2,94.79,0,0,91.21
2023-01-10 04:28:11.900654,15,86.87,0,106,30,62.56,13.79,94.07,1,1,83.94
2023-01-10 04:29:11.900654,22,86.19,0,271,20,64.12,15.59,85.93,0,1,79.29
2023-01-10 04:30:11.900654,10,86.52,1,197,32,89.49,11.15,88.42,0,1,74.31
2023-01-10 04:31:11.900654,26,97.54,0,154,33,93.33,11.62,85.65,0,1,70.23
2023-01-10 04:32:11.900654,15,97.26,1,203,30,66.16,15.68,92.44,1,0,86.2
2023-01-10 04:33:11.900654,20,97.37,1,242,31,72.73,16.87,94.73,0,0,80.88
2023-01-10 04:34:11.900654,16,99.41,0,174,36,83.1,10.62,94.74,0,0,75.42
2023-01-10 04:35:11.900654,18,94.64,0,217,37,68.16,14.41,86.19,1,0,78.4
2023-01-10 04:36:11.900654,20,95.16,0,161,38,90.1,14.67,85.6,0,0,88.97
2023-01-10 04:37:11.900654,15,81.47,0,178,28,84.03,18.96,97.36,1,1,92.56
2023-01-10 04:38:11.900654,17,90.06,0,218,27,86.42,16.23,95.67,0,1,86.75
2023-01-10 04:39:11.900654,20,84.12,0,147,31,66.02,13.8,97.73,0,0,93.98
2023-01-10 04:40:11.900654,18,98.53,0,196,32,77.51,15.78,88.89,1,0,70.32
2023-01-10 04:41:11.900654,12,93.9,0,115,24,64.69,15.46,88.84,0,1,76.64
2023-01-10 04:42:11.900654,12,82.23,1,166,31,75.09,18.72,86.94,1,1,78.08
2023-01-10 04:43:11.900654,13,97.6,0,200,27,86.59,17.49,90.12,0,1,87.61
2023-01-10 04:44:11.900654,16,99.02,1,241,20,81.59,15.97,89.39,0,0,97.2
2023-01-10 04:45:11.900654,10,97.26,1,192,27,94.54,16.08,99.13,0,0,98.14
2023-01-10 04:46:11.900654,15,91.68,0,149,28,92.52,19.27,90.28,0,1,81.75
2023-01-10 04:47:11.900654,10,95.37,1,194,27,68.28,16.68,93.33,0,1,93.74
2023-01-10 04:48:11.900654,7,83.33,1,127,30,90.23,14.25,95.99,0,0,88.77
2023-01-10 04:49:11.900654,17,83.42,0,212,26,82.57,13.33,86.02,0,0,75.02
2023-01-10 04:50:11.900654,14,82.11,0,152,31,71.88,12.05,85.82,0,1,85.28
2023-01-10 04:51:11.900654,17,86.07,0,172,32,60.6,10.15,95.53,1,0,90.0
2023-01-10 04:52:11.900654,13,89.23,0,175,32,70.28,13.48,99.31,0,0,89.66
2023-01-10 04:53:11.900654,15,99.53,1,222,27,84.31,14.48,86.71,1,0,85.11
2023-01-10 04:54:11.900654,16,89.95,0,234,32,80.71,16.87,86.51,1,1,78.89
2023-01-10 04:55:11.900654,22,98.96,0,180,14,72.85,10.91,90.88,1,0,96.73
2023-01-10 04:56:11.900654,17,90.24,0,138,26,67.04,14.51,92.3,0,0,82.32
2023-01-10 04:57:11.900654,14,91.96,1,59,32,69.97,15.19,89.59,1,0,86.49
2023-01-10 04:58:11.900654,13,83.67,0,238,27,87.22,16.35,92.05,0,1,74.35
2023-01-10 04:59:11.900654,16,95.44,1,230,30,90.21,16.2,99.85,0,1,95.55
2023-01-10 05:00:11.900654,18,99.83,0,176,36,64.66,18.6,92.34,1,1,78.04
2023-01-10 05:01:11.900654,18,82.93,0,200,34,77.13,16.15,90.98,0,1,70.92
2023-01-10 05:02:11.900654,14,90.01,0,204,36,76.25,17.33,90.8,1,0,95.32
2023-01-10 05:03:11.900654,19,97.84,0,119,32,91.35,17.31,98.84,0,0,75.18
2023-01-10 05:04:11.900654,21,95.85,0,255,29,68.71,10.87,99.95,0,0,97.49
2023-01-10 05:05:11.900654,13,91.15,1,148,32,79.24,16.68,93.31,1,0,70.19
2023-01-10 05:06:11.900654,23,91.04,0,182,29,80.47,12.29,85.6,0,0,81.44
2023-01-10 05:07:11.900654,18,96.35,0,170,18,78.12,19.19,94.26,1,0,98.71
2023-01-10 05:08:11.900654,15,95.48,1,159,36,76.4,16.19,85.61,0,0,92.55
2023-01-10 05:09:11.900654,14,96.7,0,168,34,66.22,16.24,92.18,0,1,92.92
2023-01-10 05:10:11.900654,17,89.63,0,215,25,74.7,19.32,89.28,0,1,95.95
2023-01-10 05:11:11.900654,19,80.71,0,153,34,89.75,11.31,88.37,1,1,87.39
2023-01-10 05:12:11.900654,19,87.87,1,141,32,82.29,12.45,98.51,0,1,71.53
2023-01-10 05:13:11.900654,22,93.54,0,199,20,74.1,10.42,93.74,1,1,76.03
2023-01-10 05:14:11.900654,13,93.48,1,167,28,70.49,15.49,96.04,1,0,86.89
2023-01-10 05:15:11.900654,11,87.95,1,122,34,76.9,10.21,92.3,0,0,85.15
2023-01-10 05:16:11.900654,20,81.59,0,140,29,68.85,14.39,90.91,0,1,72.78
2023-01-10 05:17:11.900654,10,97.17,0,122,25,76.1,18.49,86.18,0,1,84.4
2023-01-10 05:18:11.900654,19,99.8,0,182,22,67.42,17.59,98.96,1,1,87.12
2023-01-10 05:19:11.900654,24,93.63,0,159,32,94.78,19.63,93.88,0,0,85.66
2023-01-10 05:20:11.900654,25,90.58,0,167,21,90.55,17.99,98.77,0,0,73.52
2023-01-10 05:21:11.900654,14,88.2,1,176,34,90.79,14.93,89.39,0,0,83.27
2023-01-10 05:22:11.900654,17,83.29,0,128,33,81.3,19.92,91.62,1,1,88.84
2023-01-10 05:23:11.900654,14,99.45,0,171,34,66.15,14.28,93.43,0,1,80.78
2023-01-10 05:24:11.900654,16,90.07,0,146,26,70.64,12.67,94.51,1,1,74.31
2023-01-10 05:25:11.900654,19,89.27,0,147,23,65.28,17.98,94.86,0,1,89.32
2023-01-10 05:26:11.900654,16,80.52,1,179,31,62.1,14.3,86.95,1,1,83.73
2023-01-10 05:27:11.900654,22,85.88,0,189,28,71.22,11.1,99.35,1,0,83.23
2023-01-10 05:28:11.900654,13,95.41,0,199,37,69.54,16.52,88.78,0,0,78.87
2023-01-10 05:29:11.900654,22,97.48,0,141,31,65.14,15.6,94.59,0,1,99.32
2023-01-10 05:30:11.900654,21,91.22,1,228,26,69.71,13.7,97.5,0,0,74.12
2023-01-10 05:31:11.900654,21,89.01,0,245,31,69.76,18.29,94.99,1,1,75.28
2023-01-10 05:32:11.900654,19,98.26,0,222,32,72.99,18.16,91.96,0,0,75.37
2023-01-10 05:33:11.900654,15,85.91,0,36,30,70.51,14.7,86.99,0,1,98.01
2023-01-10 05:34:11.900654,21,85.18,0,159,31,87.1,12.82,87.66,0,0,81.67
2023-01-10 05:35:11.900654,9,97.83,0,240,36,63.96,12.31,85.32,1,1,78.93
2023-01-10 05:36:11.900654,11,97.43,0,233,32,66.33,12.95,89.27,0,0,98.11
2023-01-10 05:37:11.900654,14,90.81,1,127,41,80.5,14.88,95.16,1,1,83.76
2023-01-10 05:38:11.900654,10,94.92,0,200,24,66.38,14.97,96.2,0,0,90.78
2023-01-10 05:39:11.900654,13,98.9,1,205,29,79.9,10.01,90.24,1,1,87.48
2023-01-10 05:40:11.900654,17,91.09,0,156,29,79.18,13.0,90.15,1,1,96.1
2023-01-10 05:41:11.900654,11,92.93,0,238,26,88.48,16.74,92.04,0,0,95.49
2023-01-10 05:42:11.900654,17,80.78,0,191,28,77.24,13.54,86.63,1,0,76.44
2023-01-10 05:43:11.900654,16,94.22,0,89,39,67.81,18.04,87.25,0,1,72.45
2023-01-10 05:44:11.900654,6,88.84,0,212,27,70.54,14.57,88.11,1,0,88.82
2023-01-10 05:45:11.900654,20,96.06,0,188,36,60.64,17.88,89.28,0,0,81.9
2023-01-10 05:46:11.900654,15,97.75,0,166,30,87.84,11.05,96.65,1,1,81.94
2023-01-10 05:47:11.900654,11,88.68,0,168,23,78.81,12.08,89.26,0,0,97.45
2023-01-10 05:48:11.900654,15,89.52,1,268,32,94.0,13.64,86.24,0,0,99.98
2023-01-10 05:49:11.900654,14,90.72,0,93,26,63.59,15.76,95.53,0,1,84.42
2023-01-10 05:50:11.900654,21,94.95,0,184,30,69.59,17.37,88.34,1,0,87.7
2023-01-10 05:51:11.900654,24,97.98,0,236,40,90.59,10.45,94.09,1,0,76.16
2023-01-10 05:52:11.900654,9,84.67,0,122,23,72.35,13.89,96.86,0,0,76.41
2023-01-10 05:53:11.900654,22,89.59,0,192,27,62.81,10.52,85.39,1,0,83.52
2023-01-10 05:54:11.900654,12,94.14,0,158,30,88.4,17.47,90.82,1,1,79.35
2023-01-10 05:55:11.900654,10,99.64,1,109,35,60.68,15.92,91.71,1,0,85.21
2023-01-10 05:56:11.900654,14,90.27,0,152,30,75.83,18.68,91.46,0,0,77.05
2023-01-10 05:57:11.900654,13,97.66,0,156,32,60.97,15.62,94.86,0,1,82.41
2023-01-10 05:58:11.900654,12,96.06,0,210,24,74.51,18.39,88.4,1,0,95.02
2023-01-10 05:59:11.900654,16,87.86,0,169,30,62.22,13.03,97.99,0,0,80.36
2023-01-10 06:00:11.900654,26,92.68,0,136,18,68.29,19.01,89.36,1,0,97.97
2023-01-10 06:01:11.900654,12,88.26,0,163,39,90.11,17.16,88.78,1,0,92.72
2023-01-10 06:02:11.900654,16,99.36,0,224,28,66.7,14.89,90.64,0,0,96.71
2023-01-10 06:03:11.900654,10,83.17,0,136,32,77.75,16.6,96.78,1,0,74.98
2023-01-10 06:04:11.900654,13,84.08,1,154,23,72.49,14.76,90.45,0,1,91.04
2023-01-10 06:05:11.900654,19,96.44,0,129,30,87.27,17.65,92.82,1,0,70.39
2023-01-10 06:06:11.900654,22,87.91,0,208,29,72.97,12.53,91.54,1,0,88.83
2023-01-10 06:07:11.900654,25,96.48,0,180,35,69.75,14.85,95.9,0,0,95.56
2023-01-10 06:08:11.900654,18,98.19,0,154,24,79.64,10.0,91.92,1,1,85.45
2023-01-10 06:09:11.900654,15,86.91,0,273,27,86.66,15.23,89.51,1,0,88.17
2023-01-10 06:10:11.900654,16,99.36,1,214,27,66.32,11.18,91.64,1,0,72.46
2023-01-10 06:11:11.900654,11,81.42,0,203,33,93.16,19.51,89.78,0,0,82.5
2023-01-10 06:12:11.900654,10,87.52,0,144,27,82.46,14.47,86.46,1,0,91.48
2023-01-10 06:13:11.900654,9,98.86,0,134,31,77.81,16.11,99.25,0,0,76.96
2023-01-10 06:14:11.900654,12,85.68,1,104,24,71.71,18.29,92.2,0,1,71.18
2023-01-10 06:15:11.900654,18,88.62,1,154,29,88.58,17.91,85.41,0,1,93.96
2023-01-10 06:16:11.900654,12,92.01,1,119,31,69.09,10.6,95.55,0,0,83.85
2023-01-10 06:17:11.900654,19,91.44,1,108,27,74.66,19.02,98.1,0,0,98.43
2023-01-10 06:18:11.900654,18,98.36,0,156,34,92.83,10.67,97.27,1,0,79.96
2023-01-10 06:19:11.900654,21,85.53,0,207,33,63.75,16.43,89.99,0,0,73.93
2023-01-10 06:20:11.900654,10,99.35,0,212,36,73.69,16.11,94.09,1,0,92.45
2023-01-10 06:21:11.900654,11,89.67,0,244,32,64.48,10.7,90.04,1,0,89.5
2023-01-10 06:22:11.900654,15,83.97,0,175,27,63.76,18.73,87.39,0,0,77.06
2023-01-10 06:23:11.900654,16,91.01,1,170,30,93.98,12.14,94.61,0,0,80.94
2023-01-10 06:24:11.900654,12,94.52,0,147,24,72.0,17.47,97.74,1,1,91.91
2023-01-10 06:25:11.900654,15,80.77,0,169,22,62.74,10.95,90.43,1,1,81.73
2023-01-10 06:26:11.900654,12,92.22,1,58,31,69.74,10.53,88.0,1,0,88.59
2023-01-10 06:27:11.900654,21,83.56,0,146,31,84.05,17.41,85.35,1,0,91.87
2023-01-10 06:28:11.900654,15,87.14,1,179,33,94.73,17.39,90.37,1,0,86.04
2023-01-10 06:29:11.900654,17,87.4,0,150,29,63.19,16.54,93.15,1,0,92.54
2023-01-10 06:30:11.900654,15,81.9,0,132,29,89.71,14.36,97.71,0,1,99.55
2023-01-10 06:31:11.900654,9,80.23,0,269,33,91.1,16.16,93.74,0,0,71.6
2023-01-10 06:32:11.900654,10,81.71,0,155,28,82.86,18.77,85.49,0,1,77.43
2023-01-10 06:33:11.900654,8,87.41,0,223,33,70.5,15.08,95.38,0,0,94.3
2023-01-10 06:34:11.900654,15,81.1,1,145,29,77.2,16.13,96.85,0,0,88.81
2023-01-10 06:35:11.900654,17,96.8,0,237,25,82.94,19.93,88.26,0,1,85.75
2023-01-10 06:36:11.900654,20,96.08,0,171,39,70.17,13.63,86.96,1,0,91.18
2023-01-10 06:37:11.900654,15,90.46,0,181,29,60.75,19.02,93.19,0,0,78.04
2023-01-10 06:38:11.900654,13,98.05,0,154,37,85.9,12.33,86.78,1,1,84.71
2023-01-10 06:39:11.900654,14,83.84,0,224,28,92.06,10.97,91.77,1,1,93.79
2023-01-10 06:40:11.900654,13,84.75,0,161,37,92.98,13.83,94.19,1,1,71.4
2023-01-10 06:41:11.900654,18,95.85,0,157,23,72.1,16.59,99.35,1,0,87.27
2023-01-10 06:42:11.900654,8,94.71,1,213,31,62.65,15.89,88.44,0,0,90.87
2023-01-10 06:43:11.900654,7,84.94,0,159,24,93.0,10.59,89.74,0,1,74.44
2023-01-10 06:44:11.900654,12,84.23,1,171,23,73.19,13.67,93.18,1,0,70.28
2023-01-10 06:45:11.900654,20,99.94,0,191,36,83.93,15.73,93.04,0,0,81.13
2023-01-10 06:46:11.900654,12,83.96,0,163,34,94.57,16.39,94.57,1,1,90.64
2023-01-10 06:47:11.900654,20,94.17,0,238,28,65.98,13.45,88.99,0,1,85.58
2023-01-10 06:48:11.900654,18,92.52,0,217,16,86.86,11.8,94.25,0,0,91.75
2023-01-10 06:49:11.900654,18,82.76,1,160,24,91.8,11.14,93.16,1,0,98.24
2023-01-10 06:50:11.900654,18,92.57,0,183,29,69.41,12.97,97.05,0,1,74.1
2023-01-10 06:51:11.900654,18,85.46,0,169,25,71.93,14.05,92.45,1,1,99.7
2023-01-10 06:52:11.900654,18,90.46,0,243,32,77.93,14.89,86.42,1,0,91.95
2023-01-10 06:53:11.900654,23,99.94,0,178,25,83.56,10.69,91.3,0,1,96.48
2023-01-10 06:54:11.900654,13,80.03,0,164,29,72.28,12.08,92.75,1,0,73.02
2023-01-10 06:55:11.900654,14,86.01,0,203,27,87.17,17.47,92.54,0,0,71.76
2023-01-10 06:56:11.900654,14,93.42,0,211,31,69.59,17.64,99.98,0,0,86.7
2023-01-10 06:57:11.900654,11,92.72,1,120,30,65.1,15.35,92.9,0,1,94.18
2023-01-10 06:58:11.900654,16,91.9,0,151,25,84.04,17.39,86.27,0,0,76.78
2023-01-10 06:59:11.900654,18,89.35,0,149,27,68.18,12.03,99.33,1,1,86.84
2023-01-10 07:00:11.900654,15,90.95,0,150,23,65.52,12.63,99.5,0,0,78.75
2023-01-10 07:01:11.900654,22,96.02,1,143,32,60.73,16.57,97.85,0,0,87.75
2023-01-10 07:02:11.900654,14,95.58,0,224,33,73.05,15.6,91.28,1,0,78.9
2023-01-10 07:03:11.900654,9,81.89,0,142,32,67.84,12.07,91.69,1,1,70.43
2023-01-10 07:04:11.900654,16,87.06,0,161,27,71.76,10.92,93.62,1,0,79.91
2023-01-10 07:05:11.900654,16,94.32,0,275,30,62.26,15.58,95.4,1,0,93.8
2023-01-10 07:06:11.900654,14,87.6,0,171,18,76.38,17.8,88.86,0,0,77.29
2023-01-10 07:07:11.900654,16,98.22,1,254,24,73.99,16.27,99.26,1,0,90.77
2023-01-10 07:08:11.900654,12,94.92,0,142,28,94.74,17.04,97.57,1,0,74.79
2023-01-10 07:09:11.900654,14,97.43,1,199,32,67.02,15.45,87.19,0,1,94.87
2023-01-10 07:10:11.900654,6,83.06,0,230,37,74.62,11.62,85.91,0,1,73.35
2023-01-10 07:11:11.900654,12,85.73,0,197,34,92.12,19.27,91.61,0,1,81.11
2023-01-10 07:12:11.900654,19,85.91,0,225,31,77.48,19.02,85.31,1,0,71.36
2023-01-10 07:13:11.900654,25,93.74,1,195,36,90.21,13.35,88.57,0,1,99.37
2023-01-10 07:14:11.900654,20,93.28,1,231,35,68.17,19.92,85.77,1,0,80.36
2023-01-10 07:15:11.900654,13,80.94,0,207,25,65.66,11.79,88.2,0,0,86.51
2023-01-10 07:16:11.900654,8,97.68,1,247,33,68.92,11.66,94.87,1,0,98.08
2023-01-10 07:17:11.900654,7,89.89,1,248,31,69.47,11.31,94.36,0,0,79.9
2023-01-10 07:18:11.900654,10,97.52,0,213,29,76.09,15.78,95.31,1,0,79.64
2023-01-10 07:19:11.900654,11,93.37,0,193,35,63.33,16.29,87.01,1,1,74.85
2023-01-10 07:20:11.900654,14,83.18,0,143,45,76.4,13.55,94.07,0,1,73.03
2023-01-10 07:21:11.900654,9,98.8,0,100,30,67.6,15.11,97.06,0,0,84.29
2023-01-10 07:22:11.900654,14,88.57,1,173,28,67.29,16.57,99.9,0,0,73.72
2023-01-10 07:23:11.900654,16,87.06,0,211,17,91.95,11.08,88.18,0,1,86.22
2023-01-10 07:24:11.900654,14,89.25,0,229,23,64.52,18.41,86.98,1,0,94.05
2023-01-10 07:25:11.900654,16,92.06,0,176,33,91.68,13.08,85.97,1,1,78.92
2023-01-10 07:26:11.900654,17,82.63,0,214,20,80.08,10.61,90.4,1,1,80.97
2023-01-10 07:27:11.900654,17,85.68,1,140,31,72.23,18.06,91.3,0,1,91.37
2023-01-10 07:28:11.900654,7,90.71,0,190,24,79.4,12.28,99.4,1,1,81.89
2023-01-10 07:29:11.900654,18,86.32,0,159,38,92.17,17.01,90.15,0,0,79.21
2023-01-10 07:30:11.900654,15,98.69,1,189,38,85.32,11.64,89.94,0,0,71.28
2023-01-10 07:31:11.900654,16,94.53,0,224,26,65.38,19.77,94.08,0,0,99.55
2023-01-10 07:32:11.900654,14,97.96,0,152,30,81.67,13.3,98.7,1,0,86.19
2023-01-10 07:33:11.900654,14,90.29,1,206,30,61.99,10.47,99.71,1,0,77.84
2023-01-10 07:34:11.900654,13,85.61,0,214,27,80.31,14.44,90.69,1,1,98.54
2023-01-10 07:35:11.900654,9,86.71,1,78,32,68.42,17.23,92.58,0,0,96.58
2023-01-10 07:36:11.900654,16,87.83,0,176,35,68.71,17.17,85.94,1,0,75.46
2023-01-10 07:37:11.900654,14,87.57,0,206,36,91.83,16.42,92.28,0,0,95.89
2023-01-10 07:38:11.900654,19,89.47,0,188,24,89.65,15.88,98.14,1,0,70.39
2023-01-10 07:39:11.900654,18,91.15,0,227,29,75.21,11.67,91.79,1,0,86.56
2023-01-10 07:40:11.900654,15,94.02,0,179,35,86.64,12.56,95.76,0,1,91.14
2023-01-10 07:41:11.900654,12,85.95,1,219,26,70.73,11.72,87.21,0,0,90.89
2023-01-10 07:42:11.900654,13,96.0,0,198,33,89.68,16.86,98.86,0,0,72.89
2023-01-10 07:43:11.900654,13,84.05,0,197,30,89.77,12.93,94.71,1,1,73.14
2023-01-10 07:44:11.900654,17,81.23,0,151,31,75.38,18.46,96.59,0,0,97.43
2023-01-10 07:45:11.900654,14,98.54,0,164,29,64.46,15.86,85.9,0,1,96.51
2023-01-10 07:46:11.900654,14,87.28,0,162,28,67.02,12.5,86.78,0,0,72.52
2023-01-10 07:47:11.900654,9,90.67,0,152,26,75.62,14.22,98.86,1,0,99.87
2023-01-10 07:48:11.900654,10,83.42,1,220,37,73.34,13.35,91.29,0,1,76.23
2023-01-10 07:49:11.900654,18,98.33,0,142,26,70.26,18.12,90.25,1,0,73.72
2023-01-10 07:50:11.900654,14,91.77,0,144,26,80.98,13.27,92.17,0,0,72.12
2023-01-10 07:51:11.900654,14,96.29,0,206,33,83.54,19.07,97.79,0,1,81.26
2023-01-10 07:52:11.900654,18,91.62,0,152,37,80.41,14.48,93.26,0,1,89.14
2023-01-10 07:53:11.900654,13,99.25,0,214,25,82.64,18.7,89.51,0,0,83.21
2023-01-10 07:54:11.900654,15,88.68,1,156,25,66.79,16.65,94.35,0,0,71.78
2023-01-10 07:55:11.900654,17,99.86,0,155,25,94.42,16.3,93.08,1,0,90.13
2023-01-10 07:56:11.900654,16,89.26,0,213,29,70.83,19.92,91.27,0,1,91.58
2023-01-10 07:57:11.900654,14,97.55,0,204,37,93.86,17.75,91.97,1,0,99.64
2023-01-10 07:58:11.900654,20,85.19,0,110,22,64.01,12.11,97.36,0,0,79.24
2023-01-10 07:59:11.900654,18,99.98,0,168,28,70.27,11.71,96.94,0,1,86.19
2023-01-10 08:00:11.900654,17,97.6,1,173,30,79.33,15.61,88.73,0,1,84.07
2023-01-10 08:01:11.900654,18,83.77,0,242,31,78.43,14.99,85.34,1,0,82.41
2023-01-10 08:02:11.900654,10,89.15,0,129,27,77.2,10.19,91.7,0,0,99.4
2023-01-10 08:03:11.900654,15,82.88,0,219,21,86.35,17.62,94.4,0,1,90.87
2023-01-10 08:04:11.900654,15,88.11,0,202,33,61.82,14.9,97.21,0,0,77.05
2023-01-10 08:05:11.900654,12,98.27,0,156,35,84.36,18.16,88.32,1,1,92.72
2023-01-10 08:06:11.900654,16,88.08,0,164,32,78.95,16.79,86.82,1,1,84.31
2023-01-10 08:07:11.900654,20,97.88,0,173,30,93.11,14.33,98.04,1,1,95.41
